id,date,time,accident_type,severity,district,vehicles_count,injured,killed,weather
2278,2025-11-30,09:10,Столкновение,Лёгкое,Ленинский,3,1,0,Снегопад
2279,2025-11-30,18:46,Столкновение,Лёгкое,Верх-Исетский,2,0,0,Ясно
2280,2025-12-01,15:20,Наезд на пешехода,Тяжёлое,Чкаловский,1,4,0,Снегопад
2281,2025-12-01,16:06,Столкновение,Лёгкое,Верх-Исетский,2,1,0,Снегопад
2282,2025-12-01,17:51,Столкновение,Лёгкое,Октябрьский,2,0,0,Ясно
2283,2025-12-01,17:57,Наезд на препятствие,Лёгкое,Ленинский,1,1,0,Гололёд
2284,2025-12-01,07:30,Наезд на пешехода,Лёгкое,Октябрьский,1,0,0,Гололёд
2285,2025-12-01,07:44,Опрокидывание,Средней тяжести,Орджоникидзевский,1,3,0,Гололёд
2286,2025-12-01,14:30,Наезд на пешехода,Лёгкое,Верх-Исетский,1,1,0,Снегопад
2287,2025-12-01,16:16,Наезд на стоящее ТС,Тяжёлое,Верх-Исетский,2,3,1,Ясно
2288,2025-12-01,19:27,Наезд на препятствие,Лёгкое,Орджоникидзевский,1,1,0,Ясно
2289,2025-12-02,11:13,Столкновение,Лёгкое,Октябрьский,2,1,0,Гололёд
2290,2025-12-02,17:58,Наезд на стоящее ТС,Средней тяжести,Орджоникидзевский,2,3,0,Туман
2291,2025-12-02,16:53,Столкновение,Лёгкое,Октябрьский,2,0,0,Гололёд
2292,2025-12-02,12:17,Опрокидывание,Лёгкое,Железнодорожный,1,0,0,Гололёд
2293,2025-12-02,23:02,Наезд на стоящее ТС,Средней тяжести,Железнодорожный,2,3,0,Снегопад
2294,2025-12-02,23:28,Падение пассажира,Лёгкое,Октябрьский,1,1,0,Ясно
2295,2025-12-02,07:01,Столкновение,Лёгкое,Октябрьский,3,0,0,Гололёд
2296,2025-12-02,15:37,Наезд на пешехода,Лёгкое,Верх-Исетский,1,1,0,Ясно
2297,2025-12-02,17:47,Наезд на пешехода,Лёгкое,Верх-Исетский,1,1,0,Ясно
2298,2025-12-02,12:43,Наезд на пешехода,Лёгкое,Октябрьский,1,2,0,Гололёд
2299,2025-12-03,17:41,Наезд на пешехода,Лёгкое,Верх-Исетский,1,1,0,Туман
2300,2025-12-03,07:18,Опрокидывание,Тяжёлое,Орджоникидзевский,1,1,0,Гололёд
2301,2025-12-03,23:45,Наезд на препятствие,Средней тяжести,Верх-Исетский,1,2,0,Снегопад
2302,2025-12-03,22:55,Наезд на препятствие,Лёгкое,Ленинский,1,1,0,Гололёд
2303,2025-12-03,06:11,Столкновение,Лёгкое,Железнодорожный,2,1,0,Гололёд
2304,2025-12-03,07:23,Столкновение,Средней тяжести,Чкаловский,2,1,0,Ясно
2305,2025-12-04,01:04,Иное,Лёгкое,Орджоникидзевский,1,1,0,Снегопад
2306,2025-12-04,23:10,Столкновение,Лёгкое,Чкаловский,2,0,0,Гололёд
2307,2025-12-04,18:54,Столкновение,Лёгкое,Чкаловский,2,0,0,Гололёд
2308,2025-12-04,11:13,Столкновение,Средней тяжести,Ленинский,2,2,0,Туман
2309,2025-12-04,14:05,Столкновение,Средней тяжести,Ленинский,4,1,0,Гололёд
2310,2025-12-04,13:11,Наезд на стоящее ТС,Лёгкое,Железнодорожный,2,0,0,Гололёд
2311,2025-12-04,07:46,Столкновение,Средней тяжести,Октябрьский,2,3,0,Ясно
2312,2025-12-04,12:37,Наезд на пешехода,Средней тяжести,Чкаловский,1,2,0,Ясно
2313,2025-12-04,17:21,Наезд на пешехода,Лёгкое,Чкаловский,1,0,0,Ясно
2314,2025-12-04,07:19,Наезд на стоящее ТС,Средней тяжести,Октябрьский,2,2,0,Гололёд
2315,2025-12-04,19:29,Столкновение,Средней тяжести,Верх-Исетский,3,3,0,Ясно
2316,2025-12-05,11:01,Столкновение,Лёгкое,Октябрьский,3,1,0,Снегопад
2317,2025-12-05,13:44,Наезд на пешехода,Лёгкое,Верх-Исетский,1,1,0,Снегопад
2318,2025-12-05,13:26,Столкновение,Лёгкое,Чкаловский,2,1,0,Ясно
2319,2025-12-05,11:26,Столкновение,Средней тяжести,Орджоникидзевский,2,2,0,Снегопад
2320,2025-12-05,14:34,Столкновение,Средней тяжести,Железнодорожный,2,1,0,Ясно
2321,2025-12-05,20:55,Наезд на пешехода,Лёгкое,Чкаловский,1,1,0,Снегопад
2322,2025-12-06,13:55,Столкновение,Средней тяжести,Чкаловский,2,3,0,Ясно
2323,2025-12-06,20:15,Наезд на препятствие,Лёгкое,Ленинский,1,0,0,Туман
2324,2025-12-06,16:21,Столкновение,Лёгкое,Железнодорожный,2,0,0,Ясно
2325,2025-12-06,18:22,Столкновение,Средней тяжести,Кировский,2,2,0,Ясно
2326,2025-12-06,08:16,Наезд на пешехода,Лёгкое,Верх-Исетский,1,1,0,Ясно
2327,2025-12-06,15:06,Столкновение,Лёгкое,Орджоникидзевский,4,1,0,Гололёд
2328,2025-12-06,12:06,Наезд на пешехода,Средней тяжести,Кировский,1,1,0,Туман
2329,2025-12-06,12:12,Столкновение,Лёгкое,Чкаловский,2,1,0,Ясно
2330,2025-12-07,14:14,Столкновение,Лёгкое,Ленинский,2,1,0,Снегопад
2331,2025-12-07,15:05,Падение пассажира,Лёгкое,Верх-Исетский,1,0,0,Гололёд
2332,2025-12-07,07:14,Наезд на препятствие,Лёгкое,Верх-Исетский,1,0,0,Гололёд
2333,2025-12-07,20:58,Столкновение,Лёгкое,Железнодорожный,3,0,0,Снегопад
2334,2025-12-07,20:07,Столкновение,Лёгкое,Железнодорожный,2,2,0,Ясно
2335,2025-12-07,20:27,Наезд на пешехода,Средней тяжести,Чкаловский,1,2,0,Ясно
2336,2025-12-08,18:34,Наезд на препятствие,Лёгкое,Октябрьский,1,1,0,Ясно
2337,2025-12-08,14:29,Опрокидывание,Лёгкое,Октябрьский,1,0,0,Снегопад
2338,2025-12-08,19:41,Наезд на препятствие,Средней тяжести,Железнодорожный,1,1,0,Гололёд
2339,2025-12-08,23:06,Столкновение,Лёгкое,Октябрьский,2,2,0,Туман
2340,2025-12-08,08:24,Опрокидывание,Средней тяжести,Верх-Исетский,1,2,0,Ясно
2341,2025-12-08,11:09,Наезд на препятствие,Лёгкое,Кировский,1,2,0,Ясно
2342,2025-12-08,09:54,Наезд на препятствие,Лёгкое,Орджоникидзевский,1,0,0,Ясно
2343,2025-12-08,18:20,Наезд на пешехода,Лёгкое,Чкаловский,1,0,0,Гололёд
2344,2025-12-08,16:47,Наезд на пешехода,Тяжёлое,Кировский,1,3,1,Гололёд
2345,2025-12-08,23:35,Наезд на стоящее ТС,Тяжёлое,Орджоникидзевский,2,1,0,Снегопад
2346,2025-12-08,19:43,Столкновение,Лёгкое,Ленинский,3,0,0,Гололёд
2347,2025-12-08,06:28,Падение пассажира,Лёгкое,Кировский,1,0,0,Снегопад
2348,2025-12-09,19:16,Опрокидывание,Лёгкое,Орджоникидзевский,1,0,0,Снегопад
2349,2025-12-09,20:25,Наезд на пешехода,Средней тяжести,Октябрьский,1,1,0,Гололёд
2350,2025-12-09,11:00,Столкновение,Тяжёлое,Железнодорожный,3,3,1,Гололёд
2351,2025-12-09,19:45,Столкновение,Тяжёлое,Чкаловский,2,2,0,Ясно
2352,2025-12-09,10:19,Опрокидывание,Тяжёлое,Чкаловский,1,1,1,Ясно
2353,2025-12-09,19:26,Столкновение,Тяжёлое,Железнодорожный,2,1,0,Ясно
2354,2025-12-10,14:09,Столкновение,Лёгкое,Ленинский,2,1,0,Ясно
2355,2025-12-10,17:48,Наезд на пешехода,Средней тяжести,Верх-Исетский,1,2,0,Гололёд
2356,2025-12-10,18:30,Столкновение,Средней тяжести,Октябрьский,2,2,0,Ясно
2357,2025-12-10,22:48,Столкновение,Тяжёлое,Верх-Исетский,2,2,0,Снегопад
2358,2025-12-10,15:34,Столкновение,Лёгкое,Ленинский,2,0,0,Гололёд
2359,2025-12-10,07:30,Столкновение,Лёгкое,Ленинский,2,1,0,Ясно
2360,2025-12-10,11:32,Наезд на пешехода,Лёгкое,Кировский,1,1,0,Ясно
2361,2025-12-11,21:22,Опрокидывание,Лёгкое,Кировский,1,1,0,Снегопад
2362,2025-12-12,12:00,Столкновение,Средней тяжести,Железнодорожный,2,2,0,Снегопад
2363,2025-12-12,22:17,Падение пассажира,Тяжёлое,Железнодорожный,1,3,1,Туман
2364,2025-12-12,17:39,Столкновение,Средней тяжести,Орджоникидзевский,2,2,0,Гололёд
2365,2025-12-12,07:55,Столкновение,Лёгкое,Ленинский,2,0,0,Гололёд
2366,2025-12-12,18:12,Столкновение,Лёгкое,Железнодорожный,2,0,0,Гололёд
2367,2025-12-12,12:29,Столкновение,Лёгкое,Ленинский,4,0,0,Ясно
2368,2025-12-12,16:59,Наезд на препятствие,Лёгкое,Верх-Исетский,1,2,0,Ясно
2369,2025-12-13,18:32,Опрокидывание,Средней тяжести,Ленинский,1,1,0,Гололёд
2370,2025-12-13,10:08,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Снегопад
2371,2025-12-13,17:24,Столкновение,Лёгкое,Октябрьский,2,0,0,Снегопад
2372,2025-12-13,07:05,Столкновение,Лёгкое,Ленинский,2,0,0,Гололёд
2373,2025-12-13,07:09,Наезд на пешехода,Лёгкое,Кировский,1,0,0,Туман
2374,2025-12-13,09:21,Столкновение,Тяжёлое,Ленинский,2,1,1,Снегопад
2375,2025-12-13,01:18,Наезд на препятствие,Средней тяжести,Железнодорожный,1,1,0,Ясно
2376,2025-12-14,04:14,Столкновение,Лёгкое,Ленинский,2,0,0,Ясно
2377,2025-12-14,20:11,Наезд на пешехода,Средней тяжести,Железнодорожный,1,2,0,Ясно
2378,2025-12-14,11:48,Столкновение,Лёгкое,Верх-Исетский,3,1,0,Ясно
2379,2025-12-14,14:07,Наезд на пешехода,Тяжёлое,Железнодорожный,1,1,1,Снегопад
2380,2025-12-14,20:54,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Гололёд
2381,2025-12-14,18:54,Столкновение,Средней тяжести,Орджоникидзевский,2,2,0,Снегопад
2382,2025-12-14,15:25,Столкновение,Лёгкое,Кировский,3,0,0,Гололёд
2383,2025-12-14,13:22,Иное,Средней тяжести,Орджоникидзевский,2,3,0,Гололёд
2384,2025-12-14,13:05,Наезд на пешехода,Лёгкое,Железнодорожный,1,0,0,Ясно
2385,2025-12-14,09:24,Опрокидывание,Лёгкое,Октябрьский,1,1,0,Гололёд
2386,2025-12-15,07:30,Наезд на пешехода,Тяжёлое,Орджоникидзевский,1,4,1,Гололёд
2387,2025-12-15,17:36,Столкновение,Лёгкое,Орджоникидзевский,2,0,0,Снегопад
